map,scen,agents,seed,variant,solved,soc,makespan,lb,time_ms,forward_calls,rebuilds
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-3,150,2,tb_start_w10,False,-1,-1,12458,20000.7,150,1
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-3,150,2,tb_step_wall,False,-1,-1,12458,20017.4,31950,213
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-3,150,2,pen0.1_step_w10,False,-1,-1,12458,20002.5,410250,2735
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-3,200,0,vanilla,False,-1,-1,16393,20000.6,0,0
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-3,200,0,tb_step_w10,False,-1,-1,16393,20000.1,1096000,5480
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-3,200,0,tb_agent_w10,False,-1,-1,16393,20012.0,283801,624
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-3,200,0,tb_start_w10,False,-1,-1,16393,20000.2,200,1
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-3,200,0,pen0.1_step_w10,False,-1,-1,16393,20000.6,671000,3355
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-3,200,0,tb_step_wall,False,-1,-1,16393,20066.0,14800,74
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-3,200,1,vanilla,False,-1,-1,16393,20000.7,0,0
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-4,50,0,vanilla,True,6478,445,4170,439.7,0,0
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-4,50,0,tb_step_w10,True,5923,408,4170,3233.6,46650,933
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-4,50,0,tb_agent_w10,True,5911,410,4170,5034.9,96456,733
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-3,200,1,tb_step_w10,False,-1,-1,16393,20000.5,261800,1309
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-4,50,0,tb_start_w10,True,8131,536,4170,1413.2,50,1
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-3,200,1,tb_agent_w10,False,-1,-1,16393,20008.4,266293,548
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-3,200,1,tb_start_w10,False,-1,-1,16393,20000.9,200,1
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-4,50,1,vanilla,True,8029,502,4170,707.1,0,0
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-4,50,1,tb_step_w10,True,5065,302,4170,1207.6,24600,492
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-3,200,1,tb_step_wall,False,-1,-1,16393,20025.5,15000,75
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-4,50,0,pen0.1_step_w10,True,5923,408,4170,3446.1,46650,933
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-4,50,1,tb_start_w10,True,7981,541,4170,777.0,50,1
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-4,50,2,vanilla,True,5483,337,4170,194.0,0,0
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-3,200,1,pen0.1_step_w10,False,-1,-1,16393,20008.6,257000,1285
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-3,200,2,tb_step_w10,False,-1,-1,16393,20000.4,853800,4269
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-3,200,2,vanilla,False,-1,-1,16393,20001.1,0,0
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-4,50,2,tb_start_w10,True,5564,336,4170,350.2,50,1
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-4,50,2,tb_step_w10,True,4884,260,4170,1094.8,19100,382
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-4,50,0,tb_step_wall,True,4918,266,4170,6763.5,23000,460
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-3,200,2,tb_agent_w10,False,-1,-1,16393,20003.9,284655,617
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-3,200,2,tb_start_w10,False,-1,-1,16393,20000.9,200,1
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-4,50,1,tb_agent_w10,True,5078,302,4170,3572.2,66556,492
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-4,50,2,pen0.1_step_w10,True,4884,260,4170,1221.6,19100,382
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-4,100,0,vanilla,True,15261,558,7810,975.5,0,0
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-4,100,0,tb_start_w10,True,10577,360,7810,970.0,100,1
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-4,50,1,pen0.1_step_w10,True,6029,382,4170,3530.4,44500,890
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-3,200,2,tb_step_wall,False,-1,-1,16393,20021.2,63600,318
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-4,100,1,vanilla,True,20078,756,7810,951.2,0,0
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-4,50,2,tb_agent_w10,True,5049,304,4170,3641.3,72071,537
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-3,200,2,pen0.1_step_w10,False,-1,-1,16393,20000.2,348000,1740
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-4,50,1,tb_step_wall,True,4916,264,4170,6737.4,21750,435
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-4,100,2,vanilla,True,13881,505,7810,1392.0,0,0
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-4,100,1,tb_step_w10,True,11817,520,7810,4169.8,129600,1296
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-4,50,2,tb_step_wall,True,4947,260,4170,6524.7,19500,390
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-4,100,0,tb_agent_w10,True,9349,334,7810,6750.2,152326,573
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-4,100,0,pen0.1_step_w10,True,13494,526,7810,6381.7,160000,1600
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-4,100,2,tb_step_w10,True,9587,334,7810,4485.6,67900,679
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-4,100,1,pen0.1_step_w10,True,10925,476,7810,7465.4,129600,1296
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-4,100,1,tb_agent_w10,True,10014,381,7810,9136.7,225111,843
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-4,100,0,tb_step_w10,True,14337,572,7810,11480.1,214800,2148
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-4,100,1,tb_step_wall,True,11890,435,7810,10594.3,106800,1068
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-4,100,2,pen0.1_step_w10,True,9571,322,7810,5634.1,90000,900
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-4,100,2,tb_agent_w10,True,10571,423,7810,8816.1,210362,783
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-4,100,0,tb_step_wall,True,11946,438,7810,17854.8,117900,1179
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-4,100,2,tb_step_wall,True,11708,451,7810,15752.8,89100,891
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-4,100,1,tb_start_w10,False,-1,-1,7810,20000.6,100,1
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-4,100,2,tb_start_w10,False,-1,-1,7810,20000.8,100,1
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-4,150,0,vanilla,False,-1,-1,11211,20000.4,0,0
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-4,150,0,tb_step_w10,False,-1,-1,11211,20001.2,908400,6056
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-4,150,0,tb_agent_w10,False,-1,-1,11211,20000.9,673312,1616
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-4,150,0,tb_start_w10,False,-1,-1,11211,20001.0,150,1
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-4,150,0,tb_step_wall,False,-1,-1,11211,20000.1,48450,323
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-4,150,0,pen0.1_step_w10,False,-1,-1,11211,20000.3,1006200,6708
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-4,150,1,vanilla,False,-1,-1,11211,20000.6,0,0
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-4,150,1,tb_step_w10,False,-1,-1,11211,20005.9,363150,2421
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-4,150,1,tb_agent_w10,False,-1,-1,11211,20000.6,521061,1326
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-4,150,1,tb_step_wall,False,-1,-1,11211,20000.6,210750,1405
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-4,150,1,tb_start_w10,False,-1,-1,11211,20001.1,150,1
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-4,150,1,pen0.1_step_w10,False,-1,-1,11211,20000.8,773700,5158
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-4,150,2,vanilla,False,-1,-1,11211,20000.5,0,0
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-4,150,2,tb_step_w10,False,-1,-1,11211,20001.2,775350,5169
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-4,150,2,tb_agent_w10,False,-1,-1,11211,20002.0,1108722,2707
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-4,150,2,tb_start_w10,False,-1,-1,11211,20001.1,150,1
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-4,150,2,tb_step_wall,False,-1,-1,11211,20012.2,47550,317
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-4,150,2,pen0.1_step_w10,False,-1,-1,11211,20000.4,997050,6647
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-4,200,0,vanilla,False,-1,-1,15048,20001.2,0,0
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-4,200,0,tb_step_w10,False,-1,-1,15048,20009.6,273600,1368
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-4,200,0,tb_agent_w10,False,-1,-1,15048,20004.3,333967,675
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-4,200,0,tb_start_w10,False,-1,-1,15048,20000.9,200,1
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-4,200,0,tb_step_wall,False,-1,-1,15048,20071.1,19000,95
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-4,200,0,pen0.1_step_w10,False,-1,-1,15048,20001.3,657000,3285
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-4,200,1,vanilla,False,-1,-1,15048,20000.5,0,0
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-5,50,0,vanilla,True,5182,317,4160,200.5,0,0
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-5,50,0,tb_step_w10,True,4668,288,4160,943.1,15100,302
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-4,200,1,tb_step_w10,False,-1,-1,15048,20002.8,328800,1644
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-5,50,0,tb_agent_w10,True,4992,303,4160,1774.9,37855,340
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-5,50,0,tb_start_w10,True,5054,303,4160,562.2,50,1
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-4,200,1,tb_agent_w10,False,-1,-1,15048,20000.6,343085,700
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-4,200,1,tb_start_w10,False,-1,-1,15048,20000.2,200,1
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-5,50,1,vanilla,True,6586,402,4160,365.8,0,0
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-4,200,1,tb_step_wall,False,-1,-1,15048,20077.2,19200,96
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-4,200,1,pen0.1_step_w10,False,-1,-1,15048,20000.4,624600,3123
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-5,50,0,pen0.1_step_w10,True,4642,288,4160,1644.6,15100,302
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-5,50,1,tb_start_w10,True,4995,291,4160,580.6,50,1
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-5,50,1,tb_step_w10,True,4520,233,4160,1509.4,11650,233
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-5,50,2,vanilla,True,5588,370,4160,363.7,0,0
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-4,200,2,vanilla,False,-1,-1,15048,20001.0,0,0
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-5,50,1,pen0.1_step_w10,True,4520,233,4160,1539.2,11650,233
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-5,50,0,tb_step_wall,True,4990,303,4160,4031.8,17000,340
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-4,200,2,tb_step_w10,False,-1,-1,15048,20002.8,347800,1739
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-5,50,2,tb_start_w10,True,5239,312,4160,595.3,50,1
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-5,50,2,tb_step_w10,True,4644,288,4160,1713.4,18850,377
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-5,50,1,tb_agent_w10,True,5156,376,4160,3480.3,61459,486
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-5,50,2,pen0.1_step_w10,True,4644,288,4160,1100.8,18850,377
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-5,50,1,tb_step_wall,True,4997,303,4160,4018.2,16600,332
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-5,50,2,tb_agent_w10,True,4628,288,4160,2869.4,44483,377
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-4,200,2,tb_agent_w10,False,-1,-1,15048,20000.2,341107,685
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-5,50,2,tb_step_wall,True,4962,303,4160,6549.5,16400,328
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-4,200,2,tb_start_w10,False,-1,-1,15048,20000.6,200,1
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-4,200,2,tb_step_wall,False,-1,-1,15048,20026.1,19200,96
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-4,200,2,pen0.1_step_w10,False,-1,-1,15048,20000.3,499600,2498
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-5,100,1,tb_step_w10,True,12488,609,8536,5841.3,101800,1018
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-5,100,0,vanilla,True,15562,595,8536,17919.5,0,0
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-5,100,0,tb_step_w10,False,-1,-1,8536,20001.3,912300,9123
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-5,100,0,tb_agent_w10,False,-1,-1,8536,20001.4,1340726,4910
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-5,100,0,tb_start_w10,False,-1,-1,8536,20000.7,100,1
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-5,100,0,tb_step_wall,False,-1,-1,8536,20000.7,648800,6488
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-5,100,0,pen0.1_step_w10,False,-1,-1,8536,20000.7,1123400,11234
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-5,100,1,vanilla,False,-1,-1,8536,20000.8,0,0
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-5,100,1,tb_agent_w10,False,-1,-1,8536,20001.3,1242504,4725
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-5,100,1,tb_start_w10,False,-1,-1,8536,20000.7,100,1
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-5,100,1,tb_step_wall,False,-1,-1,8536,20005.9,68600,686
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-5,100,1,pen0.1_step_w10,False,-1,-1,8536,20000.9,1062300,10623
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-5,100,2,vanilla,False,-1,-1,8536,20000.7,0,0
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-5,100,2,tb_step_w10,False,-1,-1,8536,20000.9,863500,8635
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-5,100,2,tb_agent_w10,False,-1,-1,8536,20002.1,1279918,4692
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-5,100,2,tb_start_w10,False,-1,-1,8536,20000.9,100,1
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-5,100,2,pen0.1_step_w10,False,-1,-1,8536,20028.9,1016600,10166
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-5,100,2,tb_step_wall,False,-1,-1,8536,20000.7,72200,722
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-5,150,0,vanilla,False,-1,-1,12204,20000.8,0,0
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-5,150,0,tb_step_w10,False,-1,-1,12204,20001.2,967500,6450
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-5,150,0,tb_agent_w10,False,-1,-1,12204,20000.9,724692,1648
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-5,150,0,tb_start_w10,False,-1,-1,12204,20000.7,150,1
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-5,150,0,tb_step_wall,False,-1,-1,12204,20026.8,26550,177
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-5,150,0,pen0.1_step_w10,False,-1,-1,12204,20001.6,1076250,7175
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-5,150,1,vanilla,False,-1,-1,12204,20001.2,0,0
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-5,150,1,tb_step_w10,False,-1,-1,12204,20001.0,716550,4777
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-5,150,1,tb_step_wall,False,-1,-1,12204,20003.6,119100,794
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-5,150,1,tb_agent_w10,False,-1,-1,12204,20001.4,547423,1351
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-5,150,1,tb_start_w10,False,-1,-1,12204,20000.5,150,1
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-5,150,1,pen0.1_step_w10,False,-1,-1,12204,20000.3,392550,2617
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-5,150,2,vanilla,False,-1,-1,12204,20000.2,0,0
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-5,150,2,tb_step_w10,False,-1,-1,12204,20000.1,782250,5215
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-5,150,2,tb_agent_w10,False,-1,-1,12204,20003.0,506596,1386
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-5,150,2,tb_start_w10,False,-1,-1,12204,20015.9,150,1
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-5,150,2,tb_step_wall,False,-1,-1,12204,20022.3,27300,182
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-5,150,2,pen0.1_step_w10,False,-1,-1,12204,20001.6,1126950,7513
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-5,200,0,vanilla,False,-1,-1,16004,20000.6,0,0
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-5,200,0,tb_step_w10,False,-1,-1,16004,20002.6,335400,1677
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-5,200,0,tb_agent_w10,False,-1,-1,16004,20004.8,708537,1440
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-5,200,0,tb_start_w10,False,-1,-1,16004,20000.5,200,1
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-5,200,0,tb_step_wall,False,-1,-1,16004,20055.6,16400,82
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-5,200,0,pen0.1_step_w10,False,-1,-1,16004,20000.2,321600,1608
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-5,200,1,vanilla,False,-1,-1,16004,20000.5,0,0
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-5,200,1,tb_step_w10,False,-1,-1,16004,20002.3,370600,1853
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-5,200,1,tb_agent_w10,False,-1,-1,16004,20002.4,446710,846
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-5,200,1,tb_start_w10,False,-1,-1,16004,20000.4,200,1
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-5,200,1,tb_step_wall,False,-1,-1,16004,20005.1,18200,91
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-5,200,1,pen0.1_step_w10,False,-1,-1,16004,20001.3,611200,3056
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-5,200,2,vanilla,False,-1,-1,16004,20000.6,0,0
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-5,200,2,tb_step_w10,False,-1,-1,16004,20002.5,730200,3651
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-5,200,2,tb_agent_w10,False,-1,-1,16004,20004.0,801961,1542
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-5,200,2,tb_start_w10,False,-1,-1,16004,20000.8,200,1
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-5,200,2,tb_step_wall,False,-1,-1,16004,20001.1,59400,297
warehouse-10-20-2-1,warehouse-10-20-10-2-1-random-5,200,2,pen0.1_step_w10,False,-1,-1,16004,20000.3,984400,4922
